time          pre           rho           T             H2            H             CH4           CH3           CH2           CH            CH2O          HCO           CO2           CO            O2            O             OH            HO2           H2O2          H2O           C2H           HCCO          C2H2          C2H3          C2H4          C2H5          C2H6          CH2OH         CH3O          HCCOH         H2CCCH        C3H2          CH2(S)        CH2CO         C2O           HCOH          CH3OH         CH2HCO        C3H6          AC3H5         PC3H5         SC3H5         CH2CHCHO      PC3H4         AC3H4         CH3CO         CH2CHCO       CH3CHCO       CH3HCO        CHOCHO        IC3H7         NC3H7         C2H5OH        C2H4OH        CH3CHOH       CH3CH2O       CH2CHCH2O     HCOOH         C3H8          HOC2H4O2      N2            AR            sumfracs      
7.689639e-03  3.300000e+05  1.184939e+00  1.294000e+03  9.232744e-05  7.156338e-09  9.231807e-04  5.082698e-06  5.315141e-09  9.550843e-14  2.817304e-04  2.446512e-08  3.174006e-03  1.044198e-02  4.650609e-02  1.224748e-07  5.432875e-07  4.511074e-05  1.480685e-04  1.194307e-02  4.621582e-11  8.632449e-08  1.652305e-04  3.929757e-08  1.118684e-03  1.987737e-08  8.670474e-05  1.494784e-09  8.607591e-09  1.319486e-06  6.935388e-08  2.471466e-10  5.091762e-11  2.720589e-04  2.776284e-12  1.583248e-13  1.670478e-05  2.759066e-07  4.365618e-06  1.696168e-07  4.246661e-11  5.075902e-10  8.388711e-06  2.792228e-06  7.118800e-07  3.073466e-11  3.756208e-11  1.449466e-06  1.608547e-04  7.524160e-13  1.709483e-10  2.218844e-10  6.498456e-06  5.472153e-10  8.313849e-12  4.328031e-10  1.622918e-11  6.501345e-05  1.125239e-07  1.253838e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.691013e-03  3.300000e+05  1.184939e+00  1.294000e+03  9.231988e-05  7.155693e-09  9.231204e-04  5.082318e-06  5.313898e-09  9.548851e-14  2.816765e-04  2.445973e-08  3.174591e-03  1.044250e-02  4.650489e-02  1.224720e-07  5.432688e-07  4.510551e-05  1.480342e-04  1.194377e-02  4.621063e-11  8.630781e-08  1.652189e-04  3.928859e-08  1.118453e-03  1.987236e-08  8.669382e-05  1.494408e-09  8.605934e-09  1.319611e-06  6.934707e-08  2.471115e-10  5.090691e-11  2.719951e-04  2.775724e-12  1.583112e-13  1.670355e-05  2.758199e-07  4.364385e-06  1.695777e-07  4.245414e-11  5.074562e-10  8.386470e-06  2.792017e-06  7.118096e-07  3.073076e-11  3.755205e-11  1.449100e-06  1.607671e-04  7.522455e-13  1.708864e-10  2.218218e-10  6.490688e-06  5.470810e-10  8.303845e-12  4.324815e-10  1.622346e-11  6.499053e-05  1.124895e-07  1.253497e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.692027e-03  3.300000e+05  1.184938e+00  1.294000e+03  9.231430e-05  7.155218e-09  9.230758e-04  5.082038e-06  5.312980e-09  9.547380e-14  2.816367e-04  2.445575e-08  3.175023e-03  1.044288e-02  4.650400e-02  1.224699e-07  5.432551e-07  4.510164e-05  1.480088e-04  1.194429e-02  4.620681e-11  8.629550e-08  1.652102e-04  3.928197e-08  1.118282e-03  1.986867e-08  8.668576e-05  1.494130e-09  8.604712e-09  1.319704e-06  6.934203e-08  2.470855e-10  5.089900e-11  2.719480e-04  2.775310e-12  1.583012e-13  1.670264e-05  2.757559e-07  4.363475e-06  1.695488e-07  4.244494e-11  5.073574e-10  8.384815e-06  2.791862e-06  7.117576e-07  3.072789e-11  3.754465e-11  1.448830e-06  1.607025e-04  7.521197e-13  1.708407e-10  2.217755e-10  6.484961e-06  5.469819e-10  8.296468e-12  4.322442e-10  1.621924e-11  6.497362e-05  1.124641e-07  1.253246e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.693042e-03  3.300000e+05  1.184938e+00  1.294000e+03  9.230872e-05  7.154742e-09  9.230313e-04  5.081757e-06  5.312062e-09  9.545909e-14  2.815969e-04  2.445177e-08  3.175455e-03  1.044327e-02  4.650311e-02  1.224679e-07  5.432413e-07  4.509778e-05  1.479835e-04  1.194480e-02  4.620298e-11  8.628319e-08  1.652016e-04  3.927534e-08  1.118112e-03  1.986498e-08  8.667770e-05  1.493853e-09  8.603490e-09  1.319796e-06  6.933700e-08  2.470596e-10  5.089110e-11  2.719010e-04  2.774897e-12  1.582911e-13  1.670173e-05  2.756919e-07  4.362565e-06  1.695199e-07  4.243574e-11  5.072586e-10  8.383161e-06  2.791706e-06  7.117057e-07  3.072502e-11  3.753725e-11  1.448560e-06  1.606379e-04  7.519939e-13  1.707950e-10  2.217293e-10  6.479239e-06  5.468827e-10  8.289098e-12  4.320072e-10  1.621503e-11  6.495671e-05  1.124387e-07  1.252995e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.694056e-03  3.300000e+05  1.184938e+00  1.294000e+03  9.230313e-05  7.154267e-09  9.229868e-04  5.081477e-06  5.311145e-09  9.544430e-14  2.815571e-04  2.444779e-08  3.175887e-03  1.044365e-02  4.650222e-02  1.224658e-07  5.432275e-07  4.509392e-05  1.479582e-04  1.194532e-02  4.619915e-11  8.627089e-08  1.651930e-04  3.926872e-08  1.117941e-03  1.986129e-08  8.666965e-05  1.493576e-09  8.602269e-09  1.319888e-06  6.933197e-08  2.470337e-10  5.088319e-11  2.718539e-04  2.774485e-12  1.582811e-13  1.670082e-05  2.756280e-07  4.361655e-06  1.694911e-07  4.242654e-11  5.071599e-10  8.381507e-06  2.791550e-06  7.116537e-07  3.072215e-11  3.752986e-11  1.448290e-06  1.605734e-04  7.518681e-13  1.707494e-10  2.216831e-10  6.473523e-06  5.467838e-10  8.281681e-12  4.317704e-10  1.621081e-11  6.493980e-05  1.124133e-07  1.252744e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.695071e-03  3.300000e+05  1.184938e+00  1.294000e+03  9.229755e-05  7.153791e-09  9.229423e-04  5.081196e-06  5.310228e-09  9.542970e-14  2.815173e-04  2.444381e-08  3.176319e-03  1.044403e-02  4.650133e-02  1.224638e-07  5.432137e-07  4.509006e-05  1.479328e-04  1.194584e-02  4.619533e-11  8.625859e-08  1.651844e-04  3.926210e-08  1.117771e-03  1.985760e-08  8.666160e-05  1.493299e-09  8.601048e-09  1.319980e-06  6.932693e-08  2.470078e-10  5.087529e-11  2.718069e-04  2.774071e-12  1.582711e-13  1.669991e-05  2.755641e-07  4.360746e-06  1.694622e-07  4.241735e-11  5.070611e-10  8.379854e-06  2.791395e-06  7.116017e-07  3.071928e-11  3.752246e-11  1.448020e-06  1.605089e-04  7.517424e-13  1.707037e-10  2.216369e-10  6.467812e-06  5.466846e-10  8.274391e-12  4.315336e-10  1.620659e-11  6.492290e-05  1.123879e-07  1.252492e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.696085e-03  3.300000e+05  1.184937e+00  1.294000e+03  9.229197e-05  7.153316e-09  9.228977e-04  5.080916e-06  5.309311e-09  9.541501e-14  2.814776e-04  2.443984e-08  3.176751e-03  1.044441e-02  4.650045e-02  1.224617e-07  5.432000e-07  4.508620e-05  1.479075e-04  1.194636e-02  4.619150e-11  8.624629e-08  1.651757e-04  3.925549e-08  1.117601e-03  1.985391e-08  8.665354e-05  1.493021e-09  8.599827e-09  1.320072e-06  6.932190e-08  2.469818e-10  5.086740e-11  2.717599e-04  2.773658e-12  1.582610e-13  1.669900e-05  2.755002e-07  4.359837e-06  1.694333e-07  4.240816e-11  5.069624e-10  8.378201e-06  2.791239e-06  7.115498e-07  3.071641e-11  3.751506e-11  1.447750e-06  1.604444e-04  7.516167e-13  1.706581e-10  2.215907e-10  6.462106e-06  5.465856e-10  8.267035e-12  4.312973e-10  1.620238e-11  6.490601e-05  1.123626e-07  1.252241e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.697099e-03  3.300000e+05  1.184937e+00  1.294000e+03  9.228638e-05  7.152840e-09  9.228532e-04  5.080635e-06  5.308394e-09  9.540030e-14  2.814378e-04  2.443586e-08  3.177183e-03  1.044480e-02  4.649956e-02  1.224597e-07  5.431862e-07  4.508233e-05  1.478822e-04  1.194688e-02  4.618768e-11  8.623399e-08  1.651671e-04  3.924887e-08  1.117431e-03  1.985022e-08  8.664549e-05  1.492744e-09  8.598606e-09  1.320164e-06  6.931686e-08  2.469559e-10  5.085950e-11  2.717129e-04  2.773245e-12  1.582510e-13  1.669809e-05  2.754363e-07  4.358928e-06  1.694045e-07  4.239897e-11  5.068637e-10  8.376548e-06  2.791083e-06  7.114978e-07  3.071354e-11  3.750767e-11  1.447480e-06  1.603799e-04  7.514910e-13  1.706125e-10  2.215445e-10  6.456406e-06  5.464866e-10  8.259687e-12  4.310610e-10  1.619817e-11  6.488911e-05  1.123372e-07  1.251990e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.698114e-03  3.300000e+05  1.184937e+00  1.294000e+03  9.228080e-05  7.152365e-09  9.228086e-04  5.080355e-06  5.307477e-09  9.538562e-14  2.813981e-04  2.443189e-08  3.177615e-03  1.044518e-02  4.649867e-02  1.224576e-07  5.431725e-07  4.507848e-05  1.478569e-04  1.194739e-02  4.618385e-11  8.622169e-08  1.651584e-04  3.924225e-08  1.117260e-03  1.984653e-08  8.663744e-05  1.492467e-09  8.597386e-09  1.320256e-06  6.931182e-08  2.469300e-10  5.085160e-11  2.716659e-04  2.772833e-12  1.582410e-13  1.669718e-05  2.753725e-07  4.358019e-06  1.693756e-07  4.238978e-11  5.067650e-10  8.374895e-06  2.790928e-06  7.114458e-07  3.071068e-11  3.750028e-11  1.447210e-06  1.603155e-04  7.513654e-13  1.705669e-10  2.214983e-10  6.450711e-06  5.463876e-10  8.252356e-12  4.308249e-10  1.619395e-11  6.487222e-05  1.123119e-07  1.251739e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.699645e-03  3.300000e+05  1.184936e+00  1.294000e+03  9.227237e-05  7.151648e-09  9.227414e-04  5.079932e-06  5.306094e-09  9.536346e-14  2.813381e-04  2.442589e-08  3.178267e-03  1.044575e-02  4.649733e-02  1.224545e-07  5.431517e-07  4.507265e-05  1.478187e-04  1.194817e-02  4.617807e-11  8.620314e-08  1.651454e-04  3.923227e-08  1.117003e-03  1.984097e-08  8.662529e-05  1.492049e-09  8.595544e-09  1.320395e-06  6.930422e-08  2.468908e-10  5.083969e-11  2.715950e-04  2.772210e-12  1.582258e-13  1.669581e-05  2.752761e-07  4.356648e-06  1.693321e-07  4.237592e-11  5.066161e-10  8.372401e-06  2.790692e-06  7.113673e-07  3.070635e-11  3.748913e-11  1.446802e-06  1.602183e-04  7.511759e-13  1.704981e-10  2.214287e-10  6.442125e-06  5.462382e-10  8.241298e-12  4.304689e-10  1.618760e-11  6.484674e-05  1.122736e-07  1.251360e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.701176e-03  3.300000e+05  1.184936e+00  1.294000e+03  9.226394e-05  7.150931e-09  9.226742e-04  5.079509e-06  5.304712e-09  9.534130e-14  2.812782e-04  2.441990e-08  3.178919e-03  1.044633e-02  4.649599e-02  1.224514e-07  5.431309e-07  4.506683e-05  1.477806e-04  1.194896e-02  4.617230e-11  8.618459e-08  1.651324e-04  3.922229e-08  1.116746e-03  1.983541e-08  8.661315e-05  1.491632e-09  8.593704e-09  1.320533e-06  6.929662e-08  2.468517e-10  5.082778e-11  2.715240e-04  2.771587e-12  1.582107e-13  1.669444e-05  2.751798e-07  4.355277e-06  1.692886e-07  4.236206e-11  5.064673e-10  8.369908e-06  2.790457e-06  7.112888e-07  3.070203e-11  3.747798e-11  1.446395e-06  1.601211e-04  7.509864e-13  1.704293e-10  2.213590e-10  6.433551e-06  5.460889e-10  8.230256e-12  4.301134e-10  1.618125e-11  6.482126e-05  1.122354e-07  1.250982e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.702707e-03  3.300000e+05  1.184935e+00  1.294000e+03  9.225551e-05  7.150214e-09  9.226069e-04  5.079086e-06  5.303330e-09  9.531915e-14  2.812183e-04  2.441390e-08  3.179571e-03  1.044691e-02  4.649466e-02  1.224483e-07  5.431102e-07  4.506101e-05  1.477425e-04  1.194974e-02  4.616652e-11  8.616605e-08  1.651193e-04  3.921231e-08  1.116490e-03  1.982985e-08  8.660100e-05  1.491214e-09  8.591864e-09  1.320672e-06  6.928901e-08  2.468126e-10  5.081588e-11  2.714532e-04  2.770965e-12  1.581956e-13  1.669306e-05  2.750836e-07  4.353906e-06  1.692451e-07  4.234821e-11  5.063185e-10  8.367415e-06  2.790222e-06  7.112103e-07  3.069771e-11  3.746683e-11  1.445988e-06  1.600240e-04  7.507971e-13  1.703606e-10  2.212894e-10  6.424989e-06  5.459397e-10  8.219230e-12  4.297582e-10  1.617490e-11  6.479579e-05  1.121971e-07  1.250603e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.704238e-03  3.300000e+05  1.184935e+00  1.294000e+03  9.224708e-05  7.149497e-09  9.225397e-04  5.078664e-06  5.301948e-09  9.529701e-14  2.811584e-04  2.440791e-08  3.180222e-03  1.044748e-02  4.649332e-02  1.224452e-07  5.430894e-07  4.505519e-05  1.477043e-04  1.195052e-02  4.616075e-11  8.614751e-08  1.651063e-04  3.920234e-08  1.116233e-03  1.982429e-08  8.658887e-05  1.490797e-09  8.590024e-09  1.320811e-06  6.928140e-08  2.467735e-10  5.080397e-11  2.713823e-04  2.770343e-12  1.581805e-13  1.669169e-05  2.749874e-07  4.352537e-06  1.692016e-07  4.233437e-11  5.061697e-10  8.364923e-06  2.789986e-06  7.111318e-07  3.069340e-11  3.745569e-11  1.445581e-06  1.599270e-04  7.506078e-13  1.702919e-10  2.212198e-10  6.416440e-06  5.457905e-10  8.208220e-12  4.294036e-10  1.616855e-11  6.477033e-05  1.121589e-07  1.250225e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.707271e-03  3.300000e+05  1.184934e+00  1.294000e+03  9.223038e-05  7.148078e-09  9.224064e-04  5.077827e-06  5.299214e-09  9.525319e-14  2.810398e-04  2.439606e-08  3.181513e-03  1.044862e-02  4.649067e-02  1.224391e-07  5.430484e-07  4.504367e-05  1.476289e-04  1.195206e-02  4.614931e-11  8.611081e-08  1.650804e-04  3.918260e-08  1.115725e-03  1.981329e-08  8.656483e-05  1.489971e-09  8.586384e-09  1.321085e-06  6.926634e-08  2.466960e-10  5.078042e-11  2.712420e-04  2.769111e-12  1.581506e-13  1.668897e-05  2.747970e-07  4.349825e-06  1.691155e-07  4.230696e-11  5.058753e-10  8.359989e-06  2.789519e-06  7.109762e-07  3.068485e-11  3.743363e-11  1.444775e-06  1.597351e-04  7.502332e-13  1.701559e-10  2.210821e-10  6.399543e-06  5.454952e-10  8.186462e-12  4.287023e-10  1.615599e-11  6.471994e-05  1.120833e-07  1.249476e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.710303e-03  3.300000e+05  1.184933e+00  1.294000e+03  9.221368e-05  7.146660e-09  9.222732e-04  5.076991e-06  5.296481e-09  9.520939e-14  2.809214e-04  2.438421e-08  3.182803e-03  1.044976e-02  4.648802e-02  1.224330e-07  5.430073e-07  4.503215e-05  1.475535e-04  1.195361e-02  4.613787e-11  8.607413e-08  1.650545e-04  3.916287e-08  1.115217e-03  1.980230e-08  8.654081e-05  1.489145e-09  8.582746e-09  1.321359e-06  6.925126e-08  2.466185e-10  5.075688e-11  2.711018e-04  2.767880e-12  1.581207e-13  1.668626e-05  2.746068e-07  4.347116e-06  1.690295e-07  4.227958e-11  5.055810e-10  8.355057e-06  2.789052e-06  7.108206e-07  3.067632e-11  3.741158e-11  1.443970e-06  1.595434e-04  7.498589e-13  1.700201e-10  2.209445e-10  6.382694e-06  5.452001e-10  8.164766e-12  4.280028e-10  1.614345e-11  6.466957e-05  1.120078e-07  1.248728e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.713335e-03  3.300000e+05  1.184932e+00  1.294000e+03  9.219698e-05  7.145243e-09  9.221399e-04  5.076155e-06  5.293751e-09  9.516562e-14  2.808030e-04  2.437237e-08  3.184094e-03  1.045090e-02  4.648537e-02  1.224269e-07  5.429663e-07  4.502064e-05  1.474781e-04  1.195515e-02  4.612643e-11  8.603747e-08  1.650286e-04  3.914315e-08  1.114709e-03  1.979132e-08  8.651680e-05  1.488321e-09  8.579110e-09  1.321633e-06  6.923618e-08  2.465410e-10  5.073335e-11  2.709617e-04  2.766650e-12  1.580908e-13  1.668354e-05  2.744168e-07  4.344409e-06  1.689435e-07  4.225222e-11  5.052870e-10  8.350128e-06  2.788585e-06  7.106650e-07  3.066780e-11  3.738955e-11  1.443165e-06  1.593519e-04  7.494850e-13  1.698844e-10  2.208069e-10  6.365893e-06  5.449052e-10  8.143131e-12  4.273049e-10  1.613091e-11  6.461925e-05  1.119323e-07  1.247981e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.720050e-03  3.300000e+05  1.184930e+00  1.294000e+03  9.215997e-05  7.142106e-09  9.218447e-04  5.074305e-06  5.287711e-09  9.506881e-14  2.805412e-04  2.434619e-08  3.186950e-03  1.045341e-02  4.647951e-02  1.224134e-07  5.428756e-07  4.499518e-05  1.473115e-04  1.195857e-02  4.610109e-11  8.595636e-08  1.649712e-04  3.909954e-08  1.113586e-03  1.976703e-08  8.646368e-05  1.486497e-09  8.571070e-09  1.322238e-06  6.920278e-08  2.463694e-10  5.068132e-11  2.706518e-04  2.763928e-12  1.580247e-13  1.667753e-05  2.739967e-07  4.338421e-06  1.687532e-07  4.219171e-11  5.046366e-10  8.339223e-06  2.787548e-06  7.103202e-07  3.064895e-11  3.734080e-11  1.441383e-06  1.589289e-04  7.486582e-13  1.695845e-10  2.205028e-10  6.328855e-06  5.442530e-10  8.095444e-12  4.257654e-10  1.610320e-11  6.450792e-05  1.117654e-07  1.246328e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.730179e-03  3.300000e+05  1.184927e+00  1.294000e+03  9.210414e-05  7.137382e-09  9.213991e-04  5.071519e-06  5.278620e-09  9.492307e-14  2.801472e-04  2.430680e-08  3.191257e-03  1.045719e-02  4.647069e-02  1.223930e-07  5.427391e-07  4.495684e-05  1.470609e-04  1.196372e-02  4.606287e-11  8.583422e-08  1.648844e-04  3.903387e-08  1.111894e-03  1.973048e-08  8.638367e-05  1.483753e-09  8.558968e-09  1.323148e-06  6.915235e-08  2.461107e-10  5.060298e-11  2.701851e-04  2.759831e-12  1.579251e-13  1.666847e-05  2.733648e-07  4.329408e-06  1.684668e-07  4.210065e-11  5.036576e-10  8.322797e-06  2.785982e-06  7.097997e-07  3.062062e-11  3.726741e-11  1.438700e-06  1.582931e-04  7.474143e-13  1.691332e-10  2.200451e-10  6.273427e-06  5.432714e-10  8.024088e-12  4.234588e-10  1.606150e-11  6.434034e-05  1.115143e-07  1.243841e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.740307e-03  3.300000e+05  1.184924e+00  1.294000e+03  9.204827e-05  7.132665e-09  9.209533e-04  5.068738e-06  5.269551e-09  9.477767e-14  2.797543e-04  2.426750e-08  3.195561e-03  1.046097e-02  4.646187e-02  1.223728e-07  5.426029e-07  4.491856e-05  1.468109e-04  1.196886e-02  4.602465e-11  8.571231e-08  1.647974e-04  3.896835e-08  1.110206e-03  1.969403e-08  8.630380e-05  1.481017e-09  8.546896e-09  1.324055e-06  6.910186e-08  2.458521e-10  5.052483e-11  2.697194e-04  2.755742e-12  1.578257e-13  1.665941e-05  2.727349e-07  4.320417e-06  1.681809e-07  4.200984e-11  5.026808e-10  8.306400e-06  2.784411e-06  7.092787e-07  3.059239e-11  3.719416e-11  1.436021e-06  1.576601e-04  7.461741e-13  1.686835e-10  2.195886e-10  6.218519e-06  5.422922e-10  7.953409e-12  4.211704e-10  1.601994e-11  6.417313e-05  1.112639e-07  1.241360e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.750435e-03  3.300000e+05  1.184920e+00  1.294000e+03  9.199237e-05  7.127956e-09  9.205072e-04  5.065961e-06  5.260503e-09  9.463260e-14  2.793623e-04  2.422831e-08  3.199863e-03  1.046473e-02  4.645307e-02  1.223526e-07  5.424669e-07  4.488036e-05  1.465616e-04  1.197399e-02  4.598642e-11  8.559063e-08  1.647102e-04  3.890297e-08  1.108520e-03  1.965767e-08  8.622406e-05  1.478289e-09  8.534854e-09  1.324958e-06  6.905133e-08  2.455935e-10  5.044686e-11  2.692546e-04  2.751662e-12  1.577266e-13  1.665037e-05  2.721072e-07  4.311449e-06  1.678956e-07  4.191926e-11  5.017063e-10  8.290031e-06  2.782836e-06  7.087571e-07  3.056427e-11  3.712106e-11  1.433347e-06  1.570298e-04  7.449376e-13  1.682353e-10  2.191332e-10  6.164124e-06  5.413155e-10  7.883403e-12  4.189002e-10  1.597851e-11  6.400631e-05  1.110143e-07  1.238886e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.767848e-03  3.300000e+05  1.184915e+00  1.294000e+03  9.189619e-05  7.119877e-09  9.197396e-04  5.061198e-06  5.245000e-09  9.438398e-14  2.786909e-04  2.416116e-08  3.207254e-03  1.047117e-02  4.643796e-02  1.223180e-07  5.422339e-07  4.481485e-05  1.461346e-04  1.198280e-02  4.592069e-11  8.538196e-08  1.645599e-04  3.879090e-08  1.105630e-03  1.959538e-08  8.608729e-05  1.473617e-09  8.514221e-09  1.326505e-06  6.896433e-08  2.451492e-10  5.031324e-11  2.684578e-04  2.744668e-12  1.575566e-13  1.663483e-05  2.710327e-07  4.296081e-06  1.674065e-07  4.176411e-11  5.000363e-10  8.261954e-06  2.780119e-06  7.078594e-07  3.051615e-11  3.699573e-11  1.428759e-06  1.559527e-04  7.428205e-13  1.674681e-10  2.183532e-10  6.071795e-06  5.396420e-10  7.764597e-12  4.150390e-10  1.590759e-11  6.372041e-05  1.105869e-07  1.234649e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.785261e-03  3.300000e+05  1.184910e+00  1.294000e+03  9.179993e-05  7.111821e-09  9.189711e-04  5.056448e-06  5.229561e-09  9.413634e-14  2.780225e-04  2.409432e-08  3.214639e-03  1.047758e-02  4.642288e-02  1.222836e-07  5.420019e-07  4.474954e-05  1.457097e-04  1.199158e-02  4.585494e-11  8.517397e-08  1.644090e-04  3.867924e-08  1.102749e-03  1.953338e-08  8.595091e-05  1.468967e-09  8.493676e-09  1.328043e-06  6.887719e-08  2.447050e-10  5.018014e-11  2.676638e-04  2.737699e-12  1.573872e-13  1.661932e-05  2.699642e-07  4.280779e-06  1.669191e-07  4.160967e-11  4.983729e-10  8.233960e-06  2.777389e-06  7.069602e-07  3.046834e-11  3.687083e-11  1.424184e-06  1.548836e-04  7.407144e-13  1.667053e-10  2.175767e-10  5.980946e-06  5.379756e-10  7.647725e-12  4.112301e-10  1.583705e-11  6.343564e-05  1.101616e-07  1.230431e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.802674e-03  3.300000e+05  1.184905e+00  1.294000e+03  9.170358e-05  7.103787e-09  9.182018e-04  5.051712e-06  5.214186e-09  9.388968e-14  2.773570e-04  2.402778e-08  3.222017e-03  1.048396e-02  4.640784e-02  1.222493e-07  5.417707e-07  4.468444e-05  1.452867e-04  1.200035e-02  4.578918e-11  8.496664e-08  1.642576e-04  3.856800e-08  1.099877e-03  1.947166e-08  8.581493e-05  1.464341e-09  8.473219e-09  1.329571e-06  6.878989e-08  2.442610e-10  5.004758e-11  2.668726e-04  2.730755e-12  1.572184e-13  1.660383e-05  2.689017e-07  4.265542e-06  1.664333e-07  4.145594e-11  4.967162e-10  8.206050e-06  2.774649e-06  7.060596e-07  3.042083e-11  3.674637e-11  1.419622e-06  1.538225e-04  7.386190e-13  1.659468e-10  2.168036e-10  5.891553e-06  5.363163e-10  7.532753e-12  4.074725e-10  1.576690e-11  6.315200e-05  1.097384e-07  1.226233e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.820087e-03  3.300000e+05  1.184900e+00  1.294000e+03  9.160714e-05  7.095775e-09  9.174317e-04  5.046990e-06  5.198875e-09  9.364399e-14  2.766945e-04  2.396154e-08  3.229389e-03  1.049031e-02  4.639283e-02  1.222153e-07  5.415404e-07  4.461954e-05  1.448658e-04  1.200909e-02  4.572342e-11  8.475999e-08  1.641055e-04  3.845717e-08  1.097014e-03  1.941021e-08  8.567934e-05  1.459736e-09  8.452848e-09  1.331091e-06  6.870246e-08  2.438172e-10  4.991555e-11  2.660843e-04  2.723836e-12  1.570502e-13  1.658836e-05  2.678452e-07  4.250369e-06  1.659493e-07  4.130292e-11  4.950661e-10  8.178223e-06  2.771896e-06  7.051576e-07  3.037361e-11  3.662234e-11  1.415073e-06  1.527694e-04  7.365344e-13  1.651925e-10  2.160340e-10  5.803593e-06  5.346640e-10  7.419651e-12  4.037656e-10  1.569712e-11  6.286948e-05  1.093175e-07  1.222055e-12  0.000000e+00  9.245271e-01  1.000000e+00  
