time          pre           rho           T             H2            H             O             O2            OH            H2O           HO2           H2O2          C             CH            CH2           CH2*          CH3           CH4           CO            CO2           HCO           CH2O          CH2OH         CH3O          CH3OH         C2H           C2H2          C2H3          C2H4          C2H5          C2H6          HCCO          CH2CO         HCCOH         AR            C2H3O         N2            C2O           C3H2          C3H3          PC3H4         AC3H4         C4H           C4H2          H2C4O         N-C4H3        I-C4H3        C4H4          N-C4H5        I-C4H5        C4H6          C4H612        C5H2          C5H3          C6H           C6H2          C6H3          L-C6H4        C-C6H4        N-C6H5        I-C6H5        L-C6H6        N-C6H7        I-C6H7        C-C6H7        C6H8          A1            A1-           C6H5O         C6H5OH        C5H6          C5H5          C5H5O         C5H4OH        C5H4O         N-A1C2H2      I-A1C2H2      A1C2H3        A1C2H3*       A1C2H         A1C2H*        A1C2H-        A1C2H)2       A2            A2-1          A2-2          NAPHTHYNE     A2C2HA        A2C2HB        A2C2HA*       A2C2HB*       A2C2H2        A2C2H)2       A3-1          A3-4          A3            A3C2H         A3C2H2        A4            P2            P2-           P2-H          A4-           A2R5          A2R5-         sumfracs      
1.092452e-005  8.000034e+003  1.926036e-002  1.500000e+003  4.278744e-006  1.202699e-008  2.813062e-009  4.999975e-001  2.255177e-009  1.783849e-008  2.804867e-007  4.038844e-011  7.675766e-023  1.387959e-015  3.686634e-013  3.312010e-016  8.277846e-008  2.824181e-009  1.064537e-007  4.465639e-012  5.556832e-009  2.635385e-008  5.554989e-017  3.744215e-011  7.397249e-016  5.323513e-016  4.298034e-006  8.937179e-009  4.999933e-001  1.811268e-009  6.439143e-015  1.832224e-013  6.867954e-008  3.050238e-015  0.000000e+000  8.159748e-011  0.000000e+000  1.221627e-021  9.010407e-021  1.500664e-016  1.708575e-015  1.032273e-015  4.062524e-028  3.254793e-018  1.489315e-021  1.619118e-019  1.936382e-017  7.808853e-014  1.041726e-015  3.157708e-014  8.684073e-009  9.267587e-017  1.965188e-031  1.345134e-030  1.507452e-039  6.969073e-031  8.839663e-031  1.507267e-025  6.678520e-026  3.638582e-029  1.154366e-027  6.937423e-022  1.855522e-025  7.082796e-023  4.623600e-028  7.531651e-017  1.512707e-021  5.154920e-027  2.524164e-029  1.835559e-030  1.174879e-035  5.180352e-030  8.469243e-027  2.847702e-027  1.509878e-026  1.257170e-034  7.267188e-034  1.105247e-027  5.271780e-034  1.967284e-032  5.154293e-039  7.485966e-039  4.243328e-045  5.908026e-040  1.907952e-045  4.829854e-046  1.555463e-045  8.383460e-052  1.185521e-053  1.110098e-058  1.622176e-060  8.578126e-059  5.005328e-065  2.135603e-062  2.726494e-062  4.793374e-056  7.178362e-069  8.029485e-072  4.564320e-068  2.634461e-048  8.892173e-051  5.106509e-053  5.363939e-074  4.159815e-051  6.385126e-057  1.000000e+000  
1.295480e-005  8.000041e+003  1.926036e-002  1.500000e+003  5.079641e-006  1.246966e-008  2.902216e-009  4.999970e-001  2.357765e-009  2.313377e-008  3.434727e-007  5.890870e-011  8.482004e-023  1.439674e-015  4.563272e-013  4.295538e-016  1.027818e-007  4.231382e-009  1.340683e-007  6.631858e-012  5.735570e-009  3.271839e-008  8.203506e-017  4.754756e-011  1.320880e-015  6.696575e-016  5.101473e-006  9.185804e-009  4.999921e-001  2.332279e-009  1.194244e-014  2.380885e-013  8.499970e-008  4.620615e-015  0.000000e+000  8.386942e-011  0.000000e+000  1.669312e-021  1.124193e-020  2.172685e-016  3.007204e-015  1.819495e-015  8.114724e-028  6.110361e-018  2.761774e-021  2.483837e-019  3.102885e-017  1.192781e-013  1.329904e-015  4.188210e-014  1.074558e-008  1.411754e-016  4.276311e-031  3.454956e-030  5.235459e-039  1.952021e-030  2.177186e-030  3.259904e-025  1.444456e-025  6.664471e-029  2.442087e-027  1.289285e-021  2.872754e-025  1.275203e-022  7.033434e-028  1.153910e-016  2.744835e-021  1.080336e-026  5.539099e-029  4.239471e-030  3.241194e-035  1.342163e-029  1.689188e-026  5.080217e-027  3.196026e-026  3.148282e-034  1.863486e-033  2.735746e-027  1.528233e-033  5.779791e-032  1.772225e-038  2.561615e-038  1.866065e-044  2.211274e-039  8.441163e-045  2.105643e-045  6.908505e-045  5.235265e-051  5.943376e-053  8.229388e-058  9.819944e-060  4.364018e-058  4.654674e-064  5.617509e-062  7.154568e-062  8.151421e-056  2.935725e-068  2.641071e-071  1.903148e-067  9.878090e-048  1.487798e-050  1.911277e-052  2.673389e-073  2.605049e-050  4.699573e-056  1.000000e+000  
1.498508e-005  8.000047e+003  1.926036e-002  1.500000e+003  5.881140e-006  1.287245e-008  2.984070e-009  4.999965e-001  2.450144e-009  2.863274e-008  4.074789e-007  8.114506e-011  8.938142e-023  1.486579e-015  5.459183e-013  5.281653e-016  1.230323e-007  5.945255e-009  1.624526e-007  9.265631e-012  5.898133e-009  3.928050e-008  1.142368e-016  5.783159e-011  2.152872e-015  8.002047e-016  5.905439e-006  9.415700e-009  4.999908e-001  2.874139e-009  2.007660e-014  2.947288e-013  1.017222e-007  6.539505e-015  0.000000e+000  8.596970e-011  0.000000e+000  2.171825e-021  1.336287e-020  3.043198e-016  4.852577e-015  2.940296e-015  1.437869e-027  1.046881e-017  4.654625e-021  3.557488e-019  4.621633e-017  1.705697e-013  1.627453e-015  5.273299e-014  1.285791e-008  2.002842e-016  8.157607e-031  7.673842e-030  1.500134e-038  4.718700e-030  4.656480e-030  6.265851e-025  2.776437e-025  1.107928e-028  4.609525e-027  2.179434e-021  4.153115e-025  2.092811e-022  1.011685e-027  1.654051e-016  4.548763e-021  2.013632e-026  1.063695e-028  8.509449e-030  7.601514e-035  2.989229e-029  3.031230e-026  8.306378e-027  6.039283e-026  6.939172e-034  4.124515e-033  5.891520e-027  3.773844e-033  1.440831e-031  5.041934e-038  7.260824e-038  6.942227e-044  6.846967e-039  3.115133e-044  7.322531e-045  2.585015e-044  2.416701e-050  2.579475e-052  4.272378e-057  4.615143e-059  1.822322e-057  3.524391e-063  1.295523e-061  1.660011e-061  1.885543e-055  7.878690e-068  5.845528e-071  5.405514e-067  3.243034e-047  2.264265e-050  5.937431e-052  9.197298e-073  1.203368e-049  2.419201e-055  1.000000e+000  
1.813548e-005  8.000057e+003  1.926036e-002  1.500000e+003  7.125954e-006  1.345946e-008  3.103740e-009  4.999957e-001  2.583066e-009  3.754445e-008  5.086985e-007  1.231232e-010  9.660466e-023  1.554770e-015  6.889763e-013  6.921180e-016  1.548782e-007  9.221108e-009  2.079369e-007  1.431114e-011  6.133992e-009  4.984339e-008  1.761972e-016  7.409138e-011  4.086702e-015  1.013227e-015  7.153954e-006  9.754111e-009  4.999889e-001  3.745179e-009  3.967889e-014  3.855912e-013  1.284343e-007  1.022706e-014  0.000000e+000  8.906063e-011  0.000000e+000  2.970318e-021  1.683266e-020  4.963682e-016  9.106751e-015  5.532151e-015  3.012813e-027  2.135266e-017  9.201740e-021  5.648100e-019  7.749691e-017  2.711604e-013  2.107326e-015  7.034032e-014  1.623214e-008  3.128909e-016  1.890692e-030  2.205961e-029  6.383149e-038  1.572245e-029  1.274234e-029  1.509536e-024  6.689041e-025  2.136584e-028  1.075940e-026  4.359350e-021  6.676557e-025  4.000126e-022  1.599975e-027  2.641943e-016  8.835368e-021  4.593549e-026  2.506945e-028  2.159563e-029  2.373834e-034  8.992652e-029  6.582828e-026  1.578082e-026  1.425521e-025  1.932160e-033  1.234024e-032  1.699144e-026  1.384479e-032  5.082285e-031  2.321475e-037  3.305657e-037  4.259022e-043  3.332525e-038  1.961184e-043  4.846050e-044  1.611234e-043  2.136102e-049  1.782630e-051  5.473371e-056  4.666205e-058  1.081555e-056  4.673194e-062  4.538611e-061  5.861505e-061  5.158189e-055  3.778214e-067  2.175479e-070  2.555923e-066  1.902099e-046  1.388745e-049  2.473834e-051  5.855082e-072  1.066149e-048  3.162460e-054  1.000000e+000  
2.349174e-005  8.000074e+003  1.926036e-002  1.500000e+003  9.245464e-006  1.441980e-008  3.299754e-009  4.999944e-001  2.797675e-009  5.372380e-008  6.859418e-007  2.157902e-010  1.095797e-022  1.666109e-015  9.441568e-013  1.005302e-015  2.101044e-007  1.654206e-008  2.891867e-007  2.568746e-011  6.516849e-009  6.885664e-008  3.182095e-016  1.025029e-010  9.677494e-015  1.409795e-015  9.279419e-006  1.031165e-008  4.999855e-001  5.293448e-009  9.869857e-014  5.512850e-013  1.759471e-007  1.864697e-014  0.000000e+000  9.415198e-011  0.000000e+000  4.556774e-021  2.324562e-020  1.062057e-015  2.126766e-014  1.298065e-014  8.002365e-027  5.627231e-017  2.293402e-020  1.041381e-018  1.539081e-016  5.044529e-013  2.979571e-015  1.021074e-013  2.223401e-008  5.644379e-016  5.636708e-030  8.682153e-029  4.104640e-037  7.966042e-029  4.698874e-029  4.954637e-024  2.195585e-024  5.129448e-028  3.348379e-026  1.115829e-020  1.272451e-024  9.509371e-022  2.965893e-027  4.975629e-016  2.166623e-020  1.374782e-025  7.725592e-028  7.527613e-029  1.070796e-033  3.937733e-028  1.860427e-025  3.742721e-026  4.585989e-025  7.571970e-033  5.407381e-032  7.146661e-026  8.318096e-032  2.733449e-030  1.831239e-036  2.561625e-036  4.663716e-042  2.691452e-037  2.219906e-042  6.002161e-043  1.788515e-042  3.120548e-048  2.239947e-050  1.274384e-054  9.072243e-057  9.870240e-056  1.308301e-060  1.004327e-059  1.316766e-059  1.034959e-053  3.103013e-066  1.259676e-069  2.179950e-065  1.897630e-045  1.483543e-048  1.601570e-050  7.558300e-071  1.559326e-047  7.510968e-053  1.000000e+000  
3.420860e-005  8.000109e+003  1.926036e-002  1.500000e+003  1.349806e-005  1.637797e-008  3.698791e-009  4.999917e-001  3.233836e-009  9.002762e-008  1.060142e-006  4.855364e-010  1.386231e-022  1.892960e-015  1.501191e-012  1.773033e-015  3.245852e-007  3.804227e-008  4.667040e-007  5.998663e-011  7.292695e-009  1.109748e-007  7.647354e-016  1.621764e-010  3.363162e-014  2.340154e-015  1.354264e-005  1.144942e-008  4.999788e-001  8.595767e-009  3.642820e-013  9.325462e-013  2.790715e-007  4.500805e-014  0.000000e+000  1.045407e-010  0.000000e+000  8.767651e-021  3.811524e-020  3.906124e-015  7.228433e-014  4.458083e-014  3.298644e-026  2.271098e-016  8.644022e-020  2.465977e-018  4.024232e-016  1.234093e-012  4.953365e-015  1.718694e-013  3.526153e-008  1.312274e-015  2.616830e-029  5.859342e-028  5.652197e-036  8.013587e-028  2.875920e-028  2.745476e-023  1.216710e-023  1.784497e-027  1.672664e-025  4.422276e-020  3.296871e-024  3.287643e-021  7.281480e-027  1.264231e-015  8.018673e-020  6.423669e-025  3.743538e-027  4.610440e-028  8.992559e-033  3.210140e-027  8.168401e-025  1.310467e-025  2.522553e-024  5.225866e-032  4.399341e-031  5.579422e-025  1.119169e-030  2.968995e-029  3.502971e-035  4.792634e-035  1.307522e-040  5.175261e-036  6.596576e-041  2.129304e-041  5.079958e-041  1.259080e-046  7.448012e-049  9.647844e-053  5.608941e-055  2.122354e-054  1.037532e-058  7.891007e-058  1.036120e-057  4.244798e-052  2.918384e-064  6.871997e-068  2.037154e-063  4.615409e-044  2.530529e-047  2.164817e-049  1.267965e-068  6.299552e-046  5.814955e-051  1.000000e+000  
4.492546e-005  8.000143e+003  1.926036e-002  1.500000e+003  1.776705e-005  1.844217e-008  4.118281e-009  4.999889e-001  3.695375e-009  1.317786e-007  1.461223e-006  8.739160e-010  1.807187e-022  2.132125e-015  2.126841e-012  2.825948e-015  4.445714e-007  6.897525e-008  6.648207e-007  1.109849e-010  8.107027e-009  1.587210e-007  1.483595e-015  2.258370e-010  8.009822e-014  3.562393e-015  1.782045e-005  1.264613e-008  4.999721e-001  1.215427e-008  8.950356e-013  1.408111e-012  3.933156e-007  8.693643e-014  0.000000e+000  1.154671e-010  0.000000e+000  1.550300e-020  5.724336e-020  1.031743e-014  1.691910e-013  1.052227e-013  1.213161e-025  5.845664e-016  2.210211e-019  4.541260e-018  7.844129e-016  2.357656e-012  7.312509e-015  2.500956e-013  4.969472e-008  2.445714e-015  9.669347e-029  2.711626e-027  6.991145e-035  4.314126e-027  1.246362e-027  8.599508e-023  3.811387e-023  4.463756e-027  5.107788e-025  1.182824e-019  6.988928e-024  7.879312e-021  1.432175e-026  2.522834e-015  2.013785e-019  1.812440e-024  1.335798e-026  1.846910e-027  5.488422e-032  1.373805e-026  2.266027e-024  3.274367e-025  7.958608e-024  2.487634e-031  1.639429e-030  2.027765e-024  5.293270e-030  1.594714e-028  2.341606e-034  3.171996e-034  3.813218e-039  7.011845e-035  1.720898e-039  3.106787e-040  1.514689e-039  1.253001e-044  3.960472e-047  9.757863e-051  3.099855e-053  2.161329e-052  3.996618e-056  2.640302e-056  4.142605e-056  1.343320e-050  8.833247e-062  2.207564e-065  6.478191e-061  5.256157e-043  3.689706e-047  2.388895e-048  4.029292e-066  6.286510e-044  5.790093e-049  1.000000e+000  
5.564232e-005  8.000177e+003  1.926036e-002  1.500000e+003  2.205339e-005  2.064437e-008  4.564640e-009  4.999861e-001  4.191333e-009  1.793248e-007  1.890557e-006  1.391138e-009  2.259055e-022  2.387396e-015  2.820509e-012  4.114925e-015  5.704476e-007  1.097836e-007  8.846703e-007  1.805517e-010  8.973905e-009  2.124063e-007  2.533657e-015  2.938626e-010  1.573911e-013  4.987099e-015  2.211367e-005  1.391868e-008  4.999652e-001  1.596486e-008  1.798112e-012  1.967560e-012  5.192947e-007  1.474559e-013  0.000000e+000  1.270862e-010  0.000000e+000  2.479443e-020  7.939271e-020  2.245655e-014  3.272173e-013  2.050747e-013  2.656255e-025  1.206699e-015  4.646006e-019  7.285068e-018  1.305791e-015  3.929695e-012  1.005246e-014  3.370111e-013  6.561145e-008  4.016035e-015  2.238131e-028  7.424074e-027  2.888937e-034  1.457121e-026  3.189347e-027  2.069343e-022  9.172130e-023  8.972193e-027  1.190612e-024  2.554758e-019  1.257068e-023  1.557145e-020  2.466652e-026  4.396426e-015  4.158901e-019  4.008448e-024  3.220440e-026  5.043342e-027  1.893217e-031  4.035980e-026  5.024682e-024  6.773514e-025  1.949881e-023  6.410902e-031  4.407562e-030  5.409624e-024  1.684412e-029  5.098891e-028  8.988672e-034  1.214157e-033  1.810477e-038  2.877799e-034  8.208276e-039  1.570053e-039  7.174305e-039  1.004039e-043  2.795013e-046  9.312405e-050  2.610493e-052  1.464772e-051  7.046444e-055  2.062534e-055  3.975144e-055  9.080194e-050  8.450991e-061  1.824927e-064  6.194456e-060  2.497178e-042  1.042471e-046  9.301741e-048  4.390347e-065  5.039327e-043  5.364483e-048  1.000000e+000  
6.635918e-005  8.000212e+003  1.926036e-002  1.500000e+003  2.635818e-005  2.298991e-008  5.039006e-009  4.999832e-001  4.723484e-009  2.330728e-007  2.349740e-006  2.050646e-009  2.811178e-022  2.659411e-015  3.589410e-012  5.741253e-015  7.026787e-007  1.609555e-007  1.127569e-006  2.707727e-010  9.895439e-009  2.723853e-007  4.014634e-015  3.667714e-010  2.752290e-013  6.704863e-015  2.642321e-005  1.527049e-008  4.999583e-001  2.003897e-008  3.200557e-012  2.627079e-012  6.577136e-007  2.304420e-013  0.000000e+000  1.394289e-010  0.000000e+000  3.720136e-020  1.058939e-019  4.308439e-014  5.631011e-013  3.555288e-013  5.764657e-025  2.175918e-015  8.611915e-019  1.073234e-017  1.970405e-015  6.014451e-012  1.326293e-014  4.333381e-013  8.310083e-008  6.110458e-015  4.835487e-028  1.841337e-026  1.162810e-033  4.000625e-026  7.466228e-027  4.261629e-022  1.889075e-022  1.623172e-026  2.422643e-024  4.895727e-019  2.130914e-023  2.755132e-020  3.917234e-026  7.046341e-015  7.620427e-019  7.702486e-024  7.162784e-026  1.220240e-026  5.761661e-031  1.006209e-025  9.730002e-024  1.246611e-024  4.108846e-023  1.626035e-030  9.973423e-030  1.209428e-023  4.400738e-029  1.386835e-027  2.823627e-033  3.793702e-033  9.361232e-038  1.124425e-033  4.142052e-038  6.594855e-039  3.724113e-038  8.118967e-043  1.896359e-045  8.176815e-049  1.954288e-051  1.194175e-050  1.563072e-053  1.969514e-054  5.510527e-054  8.775144e-049  2.323677e-059  5.689716e-063  1.742999e-058  1.067004e-041  1.717678e-046  3.865835e-047  1.144483e-063  4.076784e-042  4.437235e-047  1.000000e+000  
7.707604e-005  8.000247e+003  1.926036e-002  1.500000e+003  3.068259e-005  2.548557e-008  5.542841e-009  4.999803e-001  5.293658e-009  2.934633e-007  2.840501e-006  2.868073e-009  3.454154e-022  2.948949e-015  4.437414e-012  7.716685e-015  8.417631e-007  2.230214e-007  1.394938e-006  3.838879e-010  1.087427e-008  3.390432e-007  5.995828e-015  4.450181e-010  4.442012e-013  8.712930e-015  3.075009e-005  1.670609e-008  4.999513e-001  2.439266e-008  5.244206e-012  3.392828e-012  8.093350e-007  3.399960e-013  0.000000e+000  1.525365e-010  0.000000e+000  5.375064e-020  1.367095e-019  7.556430e-014  8.943118e-013  5.687467e-013  1.036499e-024  3.581561e-015  1.466766e-018  1.490275e-017  2.780653e-015  8.680625e-012  1.698521e-014  5.397587e-013  1.022593e-007  8.816980e-015  8.900118e-028  3.786865e-026  3.332115e-033  9.389674e-026  1.449249e-026  7.880849e-022  3.493655e-022  2.663798e-026  4.411117e-024  8.593163e-019  3.344755e-023  4.506856e-020  5.863158e-026  1.065290e-014  1.286361e-018  1.341379e-023  1.376265e-025  2.571770e-026  1.436193e-030  2.194224e-025  1.712239e-023  2.105076e-024  7.798041e-023  3.242362e-030  1.989783e-029  2.400062e-023  9.943815e-029  3.170160e-027  7.362531e-033  9.858388e-033  3.003008e-037  3.185080e-033  1.326622e-037  2.132090e-038  1.193714e-037  3.423901e-042  7.587878e-045  4.032641e-048  8.989113e-051  4.158168e-050  8.837154e-053  1.078870e-053  3.062342e-053  4.254406e-048  1.558036e-058  3.221122e-062  1.171227e-057  3.397084e-041  4.023733e-046  1.058525e-046  8.842368e-063  1.719450e-041  2.153454e-046  1.000000e+000  
9.342860e-005  8.000301e+003  1.926036e-002  1.500000e+003  3.732141e-005  2.960183e-008  6.372224e-009  4.999756e-001  6.242883e-009  3.993619e-007  3.653867e-006  4.459519e-009  4.664224e-022  3.426757e-015  5.896314e-012  1.158053e-014  1.068240e-006  3.398615e-007  1.853099e-006  6.054586e-010  1.248559e-008  4.544555e-007  1.028867e-014  5.760629e-010  8.248992e-013  1.243646e-014  3.738789e-005  1.906905e-008  4.999406e-001  3.160896e-008  9.932912e-012  4.794345e-012  1.067762e-006  5.677241e-013  0.000000e+000  1.741112e-010  0.000000e+000  8.940319e-020  1.936643e-019  1.559810e-013  1.621410e-012  1.041917e-012  2.320291e-024  6.754165e-015  2.931570e-018  2.274974e-017  4.302442e-015  1.402228e-011  2.384738e-014  7.233199e-013  1.349154e-007  1.436775e-014  1.987358e-027  9.739927e-026  1.258956e-032  2.710773e-025  3.423903e-026  1.727138e-021  7.657482e-022  5.116155e-026  9.542542e-024  1.793342e-018  6.224688e-023  8.587577e-020  1.007710e-025  1.844492e-014  2.546508e-018  2.735563e-023  3.243372e-025  6.758560e-026  4.548130e-030  5.932351e-025  3.562961e-023  4.201192e-024  1.781996e-022  8.302114e-030  4.801716e-029  5.739708e-023  2.791537e-028  9.008774e-027  2.441827e-032  3.258233e-032  1.307125e-036  1.184378e-032  5.738091e-037  8.968703e-038  5.192813e-037  1.842736e-041  4.107211e-044  2.511905e-047  5.474920e-050  1.989123e-049  7.440157e-052  8.073725e-053  2.450465e-052  2.925323e-047  1.487883e-057  2.914270e-061  1.118618e-056  1.490762e-040  1.466052e-045  4.336787e-046  9.080523e-062  9.253914e-041  1.314830e-045  1.000000e+000  
1.097812e-004  8.000355e+003  1.926036e-002  1.500000e+003  4.401317e-005  3.412596e-008  7.282073e-009  4.999708e-001  7.298523e-009  5.234934e-007  4.551393e-006  6.540546e-009  6.195733e-022  3.952257e-015  7.572378e-012  1.665494e-014  1.313680e-006  4.853835e-007  2.377018e-006  8.944411e-010  1.425328e-008  5.878319e-007  1.647956e-014  7.231199e-010  1.397742e-012  1.704968e-014  4.407228e-005  2.166133e-008  4.999296e-001  3.957342e-008  1.712398e-011  6.516391e-012  1.361652e-006  8.851071e-013  0.000000e+000  1.977794e-010  0.000000e+000  1.424451e-019  2.641175e-019  2.885317e-013  2.680182e-012  1.739626e-012  4.611509e-024  1.148247e-014  5.319492e-018  3.253506e-017  6.176430e-015  2.116725e-011  3.240211e-014  9.352562e-013  1.720549e-007  2.207789e-014  3.986933e-027  2.188815e-025  4.038197e-032  6.838789e-025  7.105287e-026  3.347693e-021  1.484447e-021  8.960103e-026  1.848770e-023  3.397779e-018  1.085518e-022  1.505000e-019  1.636506e-025  2.983230e-014  4.599126e-018  5.021165e-023  6.949487e-025  1.577839e-025  1.276401e-029  1.402968e-024  6.641524e-023  7.546989e-024  3.604782e-022  1.868221e-029  1.012993e-028  1.200470e-022  6.718694e-028  2.201079e-026  6.832863e-032  9.069214e-032  4.846846e-036  3.758271e-032  2.108358e-036  3.114973e-037  1.924420e-036  8.692891e-041  1.953553e-043  1.268379e-046  2.778832e-049  9.320854e-049  4.939236e-051  5.033181e-052  1.584128e-051  1.754296e-046  1.262476e-056  2.473400e-060  9.489031e-056  5.467397e-040  4.783894e-045  1.463121e-045  7.816878e-061  4.365343e-040  6.493115e-045  1.000000e+000  
1.261337e-004  8.000410e+003  1.926036e-002  1.500000e+003  5.076353e-005  3.910573e-008  8.282127e-009  4.999658e-001  8.475618e-009  6.680715e-007  5.541434e-006  9.220715e-009  8.150351e-022  4.531093e-015  9.492252e-012  2.330385e-014  1.580419e-006  6.622067e-007  2.973604e-006  1.262028e-009  1.619635e-008  7.410911e-007  2.524361e-014  8.891234e-010  2.224959e-012  2.273764e-014  5.080814e-005  2.451099e-008  4.999184e-001  4.836043e-008  2.769949e-011  8.615572e-012  1.694723e-006  1.315393e-012  0.000000e+000  2.237974e-010  0.000000e+000  2.186614e-019  3.512244e-019  4.950838e-013  4.156165e-012  2.724650e-012  8.573524e-024  1.817849e-014  9.040116e-018  4.447764e-017  8.412294e-015  3.048268e-011  4.307158e-014  1.179449e-012  2.141484e-007  3.260108e-014  7.392626e-027  4.458891e-025  1.201630e-031  1.561559e-024  1.342221e-025  5.974023e-021  2.649472e-021  1.482082e-025  3.330693e-023  6.041223e-018  1.820138e-022  2.499041e-019  2.532662e-025  4.606586e-014  7.811962e-018  8.603029e-023  1.397420e-024  3.426114e-025  3.352415e-029  3.068005e-024  1.146650e-022  1.267333e-023  6.713095e-022  3.889017e-029  1.961023e-028  2.303599e-022  1.468272e-027  4.883299e-026  1.728706e-031  2.276929e-031  1.611034e-035  1.068735e-031  6.948176e-036  9.711290e-037  6.393112e-036  3.770114e-040  8.431528e-043  5.973795e-046  1.311333e-048  3.833199e-048  2.957369e-050  2.870568e-051  9.268252e-051  9.427908e-046  9.649529e-056  1.819880e-059  7.233051e-055  1.780557e-039  1.492680e-044  4.389779e-045  6.154670e-060  1.893273e-039  2.947232e-044  1.000000e+000  
